id,geo_id,county,county_pop_21,mk_pop,pval_mk,slp_pop,pval_ols,coef_pop,pval_poisson,WUICLASS10_tract,WUIFLAG10_tract,tract_id_num
06001430102,1400000US06001430102,Alameda County,1673133,0.5151514410972595,0.02364218235015869,36.46503496503488,8.817481226209269e-4,0.01596185984639804,7.680102900882811e-20,Med_Dens_Interface,2,6001430102
06001435104,1400000US06001435104,Alameda County,1673133,0.7575756907463074,7.79271125793457e-4,95.60139860139863,1.1025247697146265e-4,0.0167316606993697,1.3117815165956265e-51,High_Dens_Interface,2,6001435104
06001423602,1400000US06001423602,Alameda County,1673133,0.45454540848731995,0.0467449426651001,79.82867132867106,0.030371601988896636,0.013462241873039321,2.913382614508477e-35,High_Dens_Interface,2,6001423602
06001433000,1400000US06001433000,Alameda County,1673133,0.363636314868927,0.11475670337677002,17.447552447552304,0.163168222108,0.004778669515249844,5.549076175582115e-4,High_Dens_Interface,2,6001433000
06001450400,1400000US06001450400,Alameda County,1673133,0.7575756907463074,7.79271125793457e-4,191.8741258741257,2.2818724116885987e-4,0.029453296396830825,4.966974621231029e-177,High_Dens_Interface,2,6001450400
06001450603,1400000US06001450603,Alameda County,1673133,0.5757575035095215,0.011174798011779785,68.90909090909079,9.583190571699512e-4,0.014058797336492814,5.948594616793567e-32,High_Dens_Interface,2,6001450603
06001450604,1400000US06001450604,Alameda County,1673133,0.666666567325592,0.0031919479370117188,84.13286713286695,6.012145929782783e-4,0.016485922655639088,5.475197672861587e-45,High_Dens_Interface,2,6001450604
06001450605,1400000US06001450605,Alameda County,1673133,-0.21212118864059448,0.37269145250320435,-1.4685314685316693,0.893998851413558,-3.7464143033492844e-4,0.7791015701821065,High_Dens_Interface,2,6001450605
06001408000,1400000US06001408000,Alameda County,1673133,0.42424237728118896,0.06410360336303711,31.653846153846082,0.016179778119562276,0.011633764362479803,4.0354044002271645e-13,High_Dens_Interface,2,6001408000
06001441700,1400000US06001441700,Alameda County,1673133,0.7333333492279053,0.004207491874694824,180.53939393939413,4.6191059397183705e-4,0.02406104164468162,9.010830168212685e-80,High_Dens_Interface,2,6001441700
06099000101,1400000US06099000101,Stanislaus County,550842,0.09090907871723175,0.7317017316818237,26.70279720279698,0.2952368933589593,0.005340304469019262,6.318654053721255e-6,Low_Dens_Intermix,1,6099000101
06099000102,1400000US06099000102,Stanislaus County,550842,0,1,-3.7587412587413955,0.8835560330982728,-9.178313643595951e-4,0.48244374709840837,Low_Dens_Intermix,1,6099000102
06019004212,1400000US06019004212,Fresno County,1003150,0.5151514410972595,0.02364218235015869,123.93356643356594,0.04842557880749175,0.010700336348999223,4.022303902278076e-43,Med_Dens_Intermix,1,6019004212
06067009406,1400000US06067009406,Sacramento County,1571767,0.363636314868927,0.11475670337677002,8.650349650349536,0.12372351715777759,0.0037562503706731606,0.03112300289250904,Low_Dens_Intermix,1,6067009406
06001450102,1400000US06001450102,Alameda County,1673133,-0.787878692150116,4.7016970347613096e-4,-283.02797202797206,1.672429612654541e-5,-0.03913040014995268,0,High_Dens_Interface,2,6001450102
06003010000,1400000US06003010000,Alpine County,1344,-0.030303027480840683,0.9453298449516296,2.2062937062936494,0.7211166876584489,0.0018759831133354824,0.4416991523219487,Med_Dens_Intermix,1,6003010000
06001406900,1400000US06001406900,Alameda County,1673133,-0.060606054961681366,0.837011456489563,-11.63986013986032,0.36508617395808174,-0.003008105439695956,0.025248323279672056,High_Dens_Interface,2,6001406900
